league,season,team,player,nation,pos,age,NINETIES,Performance_Gls,Performance_Ast,Performance_G+A,Performance_CrdY,Performance_CrdR,Standard_Sh,Standard_SoT,Standard_Sh/90,Standard_SoT/90,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Pass_Cmp,Pass_Att,Pass_CmpPct,Pass_PrgDist,Pass_Ast,Pass_KP,Pass_Final3rd,Pass_PPA,SCA90,GCA90,Touches,Carries,Carry_PrgDist,Carry_Final3rd,Carry_PPA,Performance_Gls_p90,Performance_Ast_p90,Performance_G+A_p90,Standard_Sh_p90,Standard_SoT_p90,Performance_Fls_p90,Performance_Fld_p90,Performance_Off_p90,Performance_Crs_p90,Performance_Int_p90,Performance_TklW_p90,Pass_KP_p90,Pass_Final3rd_p90,Pass_PPA_p90,Pass_PrgDist_p90,Touches_p90,Carries_p90,Carry_PrgDist_p90,Carry_Final3rd_p90,Carry_PPA_p90,pos_simple
ENG-Premier League,2425,Manchester City,Omar Marmoush,EGY,"MF,FW",25.0,13.1,7,0,7,0,0,49,17,3.75,1.3,15,20,10,29,6,8,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5343511450381679,0.0,0.5343511450381679,3.740458015267176,1.297709923664122,1.1450381679389314,1.5267175572519085,0.7633587786259542,2.213740458015267,0.4580152671755725,0.6106870229007634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Manchester City,Phil Foden,ENG,"MF,FW",24.0,19.7,7,2,9,2,0,54,16,2.73,0.81,5,35,3,81,9,5,,,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3553299492385787,0.10152284263959391,0.4568527918781726,2.7411167512690358,0.8121827411167513,0.25380710659898476,1.7766497461928934,0.15228426395939088,4.111675126903553,0.4568527918781726,0.25380710659898476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Manchester City,Rico Lewis,ENG,"DF,MF",19.0,21.0,1,2,3,5,1,10,2,0.48,0.1,12,34,0,7,14,17,,,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.47619047619047616,0.09523809523809523,0.5714285714285714,1.619047619047619,0.0,0.3333333333333333,0.6666666666666666,0.8095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,Manchester City,Rúben Dias,POR,"DF,MF",27.0,25.2,0,0,0,4,0,21,7,0.83,0.28,12,8,0,3,19,11,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.2777777777777778,0.4761904761904762,0.31746031746031744,0.0,0.11904761904761905,0.753968253968254,0.4365079365079365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,Manchester City,Stefan Ortega,GER,GK,31.0,12.2,0,0,0,1,0,0,0,0.0,0.0,1,2,0,0,0,0,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0819672131147541,0.1639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK
ENG-Premier League,2425,Manchester City,Sávio,BRA,"MF,FW",20.0,19.6,1,8,9,3,0,55,21,2.8,1.07,17,28,3,84,4,17,,,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0510204081632653,0.4081632653061224,0.4591836734693877,2.8061224489795915,1.0714285714285714,0.8673469387755102,1.4285714285714284,0.1530612244897959,4.285714285714286,0.2040816326530612,0.8673469387755102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Manchester City,İlkay Gündoğan,GER,MF,33.0,24.7,1,6,7,1,0,27,7,1.09,0.28,15,27,1,62,14,13,,,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04048582995951417,0.24291497975708504,0.2834008097165992,1.0931174089068827,0.2834008097165992,0.6072874493927126,1.0931174089068827,0.04048582995951417,2.5101214574898787,0.5668016194331984,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Manchester Utd,Alejandro Garnacho,ARG,MF,20.0,24.4,6,2,8,3,0,84,30,3.44,1.23,12,44,10,55,13,16,,,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590163934426232,0.0819672131147541,0.3278688524590164,3.4426229508196724,1.2295081967213115,0.49180327868852464,1.8032786885245902,0.4098360655737705,2.2540983606557377,0.5327868852459017,0.6557377049180328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Manchester Utd,Amad Diallo,CIV,"MF,FW",22.0,21.1,8,6,14,5,0,47,17,2.23,0.8,20,28,9,43,10,31,,,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3791469194312796,0.2843601895734597,0.6635071090047393,2.2274881516587675,0.8056872037914692,0.947867298578199,1.3270142180094786,0.42654028436018954,2.037914691943128,0.4739336492890995,1.4691943127962084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Manchester Utd,André Onana,CMR,GK,28.0,34.0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,2,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK
ENG-Premier League,2425,Manchester Utd,Bruno Fernandes,POR,MF,29.0,33.5,8,10,18,5,2,96,29,2.86,0.86,32,40,2,185,26,52,,,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23880597014925373,0.29850746268656714,0.5373134328358209,2.8656716417910446,0.8656716417910447,0.9552238805970149,1.1940298507462686,0.05970149253731343,5.522388059701493,0.7761194029850746,1.5522388059701493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Manchester Utd,Casemiro,BRA,MF,32.0,16.6,1,0,1,5,0,32,10,1.93,0.6,20,19,3,20,15,52,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06024096385542168,0.0,0.06024096385542168,1.9277108433734937,0.6024096385542168,1.2048192771084336,1.1445783132530118,0.18072289156626503,1.2048192771084336,0.9036144578313252,3.1325301204819276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Manchester Utd,Christian Eriksen,DEN,MF,32.0,11.8,1,2,3,4,0,15,2,1.27,0.17,8,3,0,84,7,8,,,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0847457627118644,0.1694915254237288,0.2542372881355932,1.271186440677966,0.1694915254237288,0.6779661016949152,0.2542372881355932,0.0,7.11864406779661,0.5932203389830508,0.6779661016949152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Manchester Utd,Diogo Dalot,POR,"MF,DF",25.0,31.3,0,3,3,5,0,24,5,0.77,0.16,40,9,4,64,35,38,,,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09584664536741214,0.09584664536741214,0.7667731629392971,0.1597444089456869,1.2779552715654952,0.28753993610223644,0.12779552715654952,2.0447284345047922,1.1182108626198082,1.2140575079872205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Manchester Utd,Harry Maguire,ENG,DF,31.0,19.5,1,0,1,7,0,15,7,0.77,0.36,18,11,3,3,37,16,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.0,0.05128205128205128,0.7692307692307693,0.358974358974359,0.9230769230769231,0.5641025641025641,0.15384615384615385,0.15384615384615385,1.8974358974358974,0.8205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,Manchester Utd,Joshua Zirkzee,NED,"FW,MF",23.0,15.6,3,1,4,2,0,28,11,1.8,0.71,9,13,3,3,6,8,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19230769230769232,0.06410256410256411,0.25641025641025644,1.794871794871795,0.7051282051282052,0.576923076923077,0.8333333333333334,0.19230769230769232,0.19230769230769232,0.38461538461538464,0.5128205128205129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FW
ENG-Premier League,2425,Manchester Utd,Kobbie Mainoo,ENG,MF,19.0,18.3,0,0,0,5,0,15,2,0.82,0.11,27,21,3,7,19,28,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.819672131147541,0.1092896174863388,1.4754098360655736,1.1475409836065573,0.16393442622950818,0.3825136612021858,1.0382513661202186,1.530054644808743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Manchester Utd,Leny Yoro,FRA,DF,18.0,12.9,0,0,0,5,0,5,1,0.39,0.08,9,2,1,1,17,11,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38759689922480617,0.07751937984496124,0.6976744186046512,0.15503875968992248,0.07751937984496124,0.07751937984496124,1.317829457364341,0.8527131782945736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,Manchester Utd,Lisandro Martínez,ARG,DF,26.0,19.5,2,1,3,7,0,17,6,0.87,0.31,22,7,0,9,31,24,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10256410256410256,0.05128205128205128,0.15384615384615385,0.8717948717948718,0.3076923076923077,1.1282051282051282,0.358974358974359,0.0,0.46153846153846156,1.5897435897435896,1.2307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,Manchester Utd,Manuel Ugarte,URU,MF,23.0,19.8,1,2,3,11,0,19,4,0.96,0.2,41,33,0,7,26,50,,,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050505050505050504,0.10101010101010101,0.15151515151515152,0.9595959595959596,0.20202020202020202,2.0707070707070705,1.6666666666666665,0.0,0.35353535353535354,1.3131313131313131,2.525252525252525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Manchester Utd,Marcus Rashford,ENG,MF,26.0,10.9,4,1,5,2,0,16,9,1.47,0.83,8,7,7,27,5,4,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36697247706422015,0.09174311926605504,0.4587155963302752,1.4678899082568806,0.8256880733944953,0.7339449541284403,0.6422018348623852,0.6422018348623852,2.477064220183486,0.4587155963302752,0.36697247706422015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Manchester Utd,Matthijs de Ligt,NED,DF,24.0,23.6,2,0,2,3,0,18,10,0.76,0.42,16,12,2,6,32,22,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0847457627118644,0.0,0.0847457627118644,0.7627118644067796,0.423728813559322,0.6779661016949152,0.5084745762711864,0.0847457627118644,0.2542372881355932,1.3559322033898304,0.9322033898305084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,Manchester Utd,Noussair Mazraoui,MAR,"DF,MF",26.0,31.5,0,1,1,3,0,13,3,0.41,0.1,38,25,4,23,35,71,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031746031746031744,0.031746031746031744,0.4126984126984127,0.09523809523809523,1.2063492063492063,0.7936507936507936,0.12698412698412698,0.7301587301587301,1.1111111111111112,2.253968253968254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,Manchester Utd,Rasmus Højlund,DEN,FW,21.0,22.3,4,0,4,2,0,32,13,1.44,0.58,18,28,13,7,2,1,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17937219730941703,0.0,0.17937219730941703,1.4349775784753362,0.5829596412556054,0.8071748878923767,1.2556053811659191,0.5829596412556054,0.3139013452914798,0.08968609865470852,0.04484304932735426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FW
ENG-Premier League,2425,Newcastle,Alexander Isak,SWE,FW,24.0,30.6,23,6,29,1,0,99,46,3.23,1.5,28,14,20,16,3,5,,,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7516339869281046,0.19607843137254902,0.9477124183006536,3.235294117647059,1.5032679738562091,0.9150326797385621,0.45751633986928103,0.6535947712418301,0.5228758169934641,0.09803921568627451,0.16339869281045752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FW
ENG-Premier League,2425,Newcastle,Anthony Gordon,ENG,"FW,MF",23.0,27.0,6,5,11,2,0,59,19,2.18,0.7,20,71,8,130,6,17,,,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.18518518518518517,0.4074074074074074,2.185185185185185,0.7037037037037037,0.7407407407407407,2.6296296296296298,0.2962962962962963,4.814814814814815,0.2222222222222222,0.6296296296296297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FW
ENG-Premier League,2425,Newcastle,Bruno Guimarães,BRA,MF,26.0,36.3,5,6,11,7,0,45,15,1.24,0.41,65,107,2,29,28,47,,,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13774104683195593,0.1652892561983471,0.30303030303030304,1.2396694214876034,0.4132231404958678,1.790633608815427,2.947658402203857,0.05509641873278237,0.7988980716253444,0.7713498622589532,1.2947658402203859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Newcastle,Dan Burn,ENG,DF,32.0,37.0,1,1,2,11,0,22,6,0.59,0.16,34,12,5,3,27,25,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.5945945945945946,0.16216216216216217,0.918918918918919,0.32432432432432434,0.13513513513513514,0.08108108108108109,0.7297297297297297,0.6756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,Newcastle,Fabian Schär,SUI,DF,32.0,32.6,4,0,4,9,1,40,11,1.23,0.34,35,16,4,12,43,20,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12269938650306748,0.0,0.12269938650306748,1.2269938650306749,0.3374233128834356,1.0736196319018405,0.49079754601226994,0.12269938650306748,0.36809815950920244,1.3190184049079754,0.6134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,Newcastle,Harvey Barnes,ENG,"FW,MF",26.0,19.5,9,4,13,0,0,63,21,3.23,1.08,15,23,5,47,6,9,,,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.20512820512820512,0.6666666666666666,3.230769230769231,1.0769230769230769,0.7692307692307693,1.1794871794871795,0.2564102564102564,2.41025641025641,0.3076923076923077,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FW
ENG-Premier League,2425,Newcastle,Jacob Murphy,ENG,"FW,MF",29.0,26.2,8,12,20,4,0,43,15,1.64,0.57,11,14,3,119,11,18,,,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3053435114503817,0.4580152671755725,0.7633587786259542,1.6412213740458015,0.5725190839694657,0.41984732824427484,0.5343511450381679,0.11450381679389313,4.541984732824427,0.41984732824427484,0.6870229007633588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FW
ENG-Premier League,2425,Newcastle,Joe Willock,ENG,MF,24.0,12.1,0,2,2,4,0,18,3,1.49,0.25,22,13,3,17,7,18,,,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1652892561983471,0.1652892561983471,1.4876033057851241,0.24793388429752067,1.8181818181818183,1.0743801652892562,0.24793388429752067,1.4049586776859504,0.578512396694215,1.4876033057851241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Newcastle,Joelinton,BRA,"MF,FW",27.0,26.6,4,3,7,10,0,45,14,1.69,0.53,58,34,7,16,20,35,,,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15037593984962405,0.11278195488721804,0.2631578947368421,1.6917293233082706,0.5263157894736842,2.180451127819549,1.2781954887218046,0.2631578947368421,0.6015037593984962,0.7518796992481203,1.3157894736842104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Newcastle,Kieran Trippier,ENG,DF,33.0,14.5,0,3,3,1,0,4,0,0.28,0.0,16,11,2,83,11,22,,,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20689655172413793,0.20689655172413793,0.27586206896551724,0.0,1.103448275862069,0.7586206896551724,0.13793103448275862,5.724137931034483,0.7586206896551724,1.5172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,Newcastle,Lewis Hall,ENG,DF,19.0,24.3,0,4,4,3,0,11,1,0.45,0.04,9,21,1,110,17,40,,,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1646090534979424,0.1646090534979424,0.45267489711934156,0.0411522633744856,0.37037037037037035,0.8641975308641975,0.0411522633744856,4.526748971193416,0.6995884773662551,1.646090534979424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,Newcastle,Martin Dúbravka,SVK,GK,35.0,10.0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK
ENG-Premier League,2425,Newcastle,Nick Pope,ENG,GK,32.0,28.0,0,0,0,2,0,0,0,0.0,0.0,2,5,0,0,1,0,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.17857142857142858,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK
ENG-Premier League,2425,Newcastle,Sandro Tonali,ITA,MF,24.0,29.2,4,2,6,5,0,35,12,1.2,0.41,37,49,2,54,32,32,,,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136986301369863,0.0684931506849315,0.20547945205479454,1.1986301369863015,0.4109589041095891,1.2671232876712328,1.678082191780822,0.0684931506849315,1.8493150684931507,1.095890410958904,1.095890410958904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Newcastle,Tino Livramento,ENG,DF,21.0,31.6,0,1,1,1,0,6,2,0.19,0.06,6,35,2,52,26,34,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03164556962025316,0.03164556962025316,0.18987341772151897,0.06329113924050632,0.18987341772151897,1.1075949367088607,0.06329113924050632,1.6455696202531644,0.8227848101265822,1.0759493670886076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,Nottingham,Anthony Elanga,SWE,"MF,FW",22.0,27.8,6,11,17,1,0,44,24,1.58,0.86,9,47,18,184,6,15,,,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2158273381294964,0.39568345323741005,0.6115107913669064,1.5827338129496402,0.8633093525179856,0.3237410071942446,1.6906474820143884,0.6474820143884892,6.618705035971223,0.2158273381294964,0.539568345323741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Nottingham,Callum Hudson-Odoi,ENG,MF,23.0,24.4,5,2,7,2,0,37,17,1.52,0.7,12,25,8,80,13,16,,,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20491803278688525,0.0819672131147541,0.2868852459016394,1.5163934426229508,0.6967213114754098,0.49180327868852464,1.0245901639344264,0.3278688524590164,3.278688524590164,0.5327868852459017,0.6557377049180328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Nottingham,Chris Wood,NZL,FW,32.0,32.9,20,3,23,1,0,68,35,2.07,1.06,25,24,28,1,6,5,,,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60790273556231,0.0911854103343465,0.6990881458966566,2.066869300911854,1.0638297872340425,0.7598784194528876,0.729483282674772,0.851063829787234,0.030395136778115502,0.182370820668693,0.1519756838905775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FW
ENG-Premier League,2425,Nottingham,Elliot Anderson,ENG,MF,21.0,30.3,2,6,8,10,0,40,7,1.32,0.23,47,57,4,86,29,55,,,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066006600660066,0.198019801980198,0.264026402640264,1.3201320132013201,0.23102310231023102,1.551155115511551,1.881188118811881,0.132013201320132,2.8382838283828384,0.957095709570957,1.8151815181518152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Nottingham,Matz Sels,BEL,GK,32.0,38.0,0,0,0,4,0,0,0,0.0,0.0,1,8,0,0,0,1,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.21052631578947367,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK
ENG-Premier League,2425,Nottingham,Morato,BRA,DF,23.0,10.1,0,0,0,5,0,2,1,0.2,0.1,11,2,0,0,9,14,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19801980198019803,0.09900990099009901,1.0891089108910892,0.19801980198019803,0.0,0.0,0.8910891089108911,1.3861386138613863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,Nottingham,Morgan Gibbs-White,ENG,MF,24.0,31.1,7,8,15,11,1,61,22,1.96,0.71,38,40,7,46,22,21,,,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22508038585209003,0.2572347266881029,0.4823151125401929,1.9614147909967845,0.7073954983922829,1.2218649517684887,1.2861736334405145,0.22508038585209003,1.4790996784565915,0.7073954983922829,0.67524115755627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Nottingham,Murillo,BRA,DF,22.0,35.4,2,0,2,6,0,25,6,0.71,0.17,27,7,0,14,36,39,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05649717514124294,0.0,0.05649717514124294,0.7062146892655368,0.16949152542372883,0.7627118644067797,0.1977401129943503,0.0,0.3954802259887006,1.0169491525423728,1.1016949152542372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,Nottingham,Neco Williams,WAL,"DF,MF",23.0,28.8,1,3,4,7,0,37,7,1.28,0.24,24,43,2,60,30,57,,,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034722222222222224,0.10416666666666666,0.1388888888888889,1.284722222222222,0.24305555555555555,0.8333333333333333,1.4930555555555556,0.06944444444444445,2.0833333333333335,1.0416666666666667,1.9791666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,Nottingham,Nicolás Domínguez,ARG,MF,26.0,21.8,0,1,1,9,0,21,9,0.96,0.41,33,18,1,8,28,48,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04587155963302752,0.04587155963302752,0.963302752293578,0.4128440366972477,1.5137614678899083,0.8256880733944953,0.04587155963302752,0.36697247706422015,1.2844036697247705,2.2018348623853212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Nottingham,Nikola Milenković,SRB,DF,26.0,37.0,5,2,7,4,0,29,8,0.78,0.22,20,5,2,0,25,28,,,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13513513513513514,0.05405405405405406,0.1891891891891892,0.7837837837837838,0.21621621621621623,0.5405405405405406,0.13513513513513514,0.05405405405405406,0.0,0.6756756756756757,0.7567567567567568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,Nottingham,Ola Aina,NGA,DF,27.0,33.3,2,1,3,5,0,11,2,0.33,0.06,23,35,2,59,31,41,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060060060060060066,0.030030030030030033,0.0900900900900901,0.3303303303303304,0.060060060060060066,0.6906906906906908,1.0510510510510511,0.060060060060060066,1.771771771771772,0.930930930930931,1.2312312312312312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,Nottingham,Ryan Yates,ENG,MF,26.0,21.3,2,1,3,10,0,33,9,1.55,0.42,54,48,7,8,25,21,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09389671361502347,0.046948356807511735,0.14084507042253522,1.5492957746478873,0.4225352112676056,2.5352112676056335,2.2535211267605635,0.32863849765258213,0.3755868544600939,1.1737089201877935,0.9859154929577465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
